"time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","gender","fsm_status","ethnicity_major","progression_rate","high_tariff_progression_rate","number_of_he_students","number_of_high_tariff_he_students","number_of_students"
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","White",36,9.8,27402,7479,76216
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","Mixed",45.9,14.1,844,260,1839
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","Unknown",31.9,8.5,952,255,2986
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","Asian",59.5,15.5,1830,476,3078
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","Black",47.9,6.6,494,68,1032
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","Chinese",77.2,37.2,278,134,360
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","Any Other Ethnic Group",49.5,14.6,197,58,398
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","Total",37.2,10.2,31997,8730,85909
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","White",34.2,9.2,27982,7558,81831
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","Mixed",43.2,13,889,268,2060
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","Unknown",29.9,7.8,984,258,3290
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","Asian",56.4,14.1,2000,499,3545
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","Black",45.6,6.2,550,75,1207
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","Chinese",77.4,36.9,287,137,371
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","Any Other Ethnic Group",47.9,13.4,215,60,449
201011,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","Total",35.5,9.5,32907,8855,92753
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","White",13.1,1.4,250,27,1909
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","Mixed",19.2,2.7,14,2,73
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","Unknown",23.2,2.9,16,2,69
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","Asian",30,0,6,0,20
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","Black",39.5,4.7,17,2,43
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","Chinese",100,0,1,0,1
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","Any Other Ethnic Group",60,10,6,1,10
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","Total",14.6,1.6,310,34,2125
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","White",36.8,9.5,9219,2371,25038
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","Mixed",41.8,12.4,165,49,395
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","Unknown",32.2,7.8,165,40,512
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","Asian",56.3,11,138,27,245
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","Black",25.6,4.5,40,7,156
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","Chinese",63.6,29.1,35,16,55
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","Any Other Ethnic Group",44.4,11.1,24,6,54
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","Total",37,9.5,9786,2516,26455
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","White",35.1,8.9,9469,2398,26947
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","Mixed",38.2,10.9,179,51,468
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","Unknown",31.2,7.2,181,42,581
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","Asian",54.3,10.2,144,27,265
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","Black",28.6,4.5,57,9,199
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","Chinese",64.3,28.6,36,16,56
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","Any Other Ethnic Group",46.9,10.9,30,7,64
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","Total",35.3,8.9,10096,2550,28580
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","White",10.1,1.5,194,28,1926
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","Mixed",11.1,1.4,8,1,72
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","Unknown",8.7,1.4,6,1,69
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","Asian",33.3,9.1,11,3,33
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","Black",17.7,0,11,0,62
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","Chinese",33.3,0,1,0,3
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","Any Other Ethnic Group",9.1,0,1,0,11
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","Total",10.7,1.5,232,33,2176
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","White",30,8.1,7749,2086,25838
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","Mixed",36,8.6,142,34,394
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","Unknown",26.4,5.4,166,34,629
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","Asian",42.4,10.8,106,27,250
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","Black",26.6,2.9,46,5,173
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","Chinese",64.3,30.4,36,17,56
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","Any Other Ethnic Group",37.5,12.5,27,9,72
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","Total",30.2,8.1,8272,2212,27412
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","White",28.6,7.6,7943,2114,27764
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","Mixed",32.2,7.5,150,35,466
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","Unknown",24.6,5,172,35,698
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","Asian",41.3,10.6,117,30,283
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","Black",24.3,2.1,57,5,235
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","Chinese",62.7,28.8,37,17,59
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","Any Other Ethnic Group",33.7,10.8,28,9,83
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","Total",28.7,7.6,8504,2245,29588
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","White",11.6,1.4,444,55,3835
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","Mixed",15.2,2.1,22,3,145
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","Unknown",15.9,2.2,22,3,138
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","Asian",32.1,5.7,17,3,53
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","Black",26.7,1.9,28,2,105
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","Chinese",50,0,2,0,4
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","Any Other Ethnic Group",33.3,4.8,7,1,21
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","Total",12.6,1.6,542,67,4301
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","All Other Pupils","White",33.4,8.8,16968,4457,50876
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","All Other Pupils","Mixed",38.9,10.5,307,83,789
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","All Other Pupils","Unknown",29,6.5,331,74,1141
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","All Other Pupils","Asian",49.3,10.9,244,54,495
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","All Other Pupils","Black",26.1,3.6,86,12,329
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","All Other Pupils","Chinese",64,29.7,71,33,111
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","All Other Pupils","Any Other Ethnic Group",40.5,11.9,51,15,126
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","All Other Pupils","Total",33.5,8.8,18058,4728,53867
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total","White",31.8,8.2,17412,4512,54711
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total","Mixed",35.2,9.2,329,86,934
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total","Unknown",27.6,6,353,77,1279
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total","Asian",47.6,10.4,261,57,548
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total","Black",26.3,3.2,114,14,434
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total","Chinese",63.5,28.7,73,33,115
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total","Any Other Ethnic Group",39.5,10.9,58,16,147
201011,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total","Total",32,8.2,18600,4795,58168
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","White",14.7,1,325,23,2215
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","Mixed",23.8,4.8,5,1,21
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","Unknown",19.2,0,5,0,26
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","Asian",43.8,7.8,28,5,64
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","Black",31.3,6.3,5,1,16
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","Chinese",50,50,1,1,2
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","Any Other Ethnic Group",26.7,0,4,0,15
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","Total",15.8,1.3,373,31,2359
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","White",39.7,8,5101,1029,12845
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","Mixed",50,11.6,43,10,86
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","Unknown",35.6,6.1,47,8,132
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","Asian",51.6,7.8,112,17,217
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","Black",57.1,14.3,12,3,21
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","Chinese",76.7,20,23,6,30
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","Any Other Ethnic Group",40.7,11.1,11,3,27
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","Total",40,8.1,5349,1076,13358
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","White",36,7,5426,1052,15060
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","Mixed",44.9,10.3,48,11,107
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","Unknown",32.9,5.1,52,8,158
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","Asian",49.8,7.8,140,22,281
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","Black",45.9,10.8,17,4,37
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","Chinese",75,21.9,24,7,32
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","Any Other Ethnic Group",35.7,7.1,15,3,42
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","Total",36.4,7,5722,1107,15717
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","White",10.9,0.9,247,21,2262
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","Mixed",29.4,5.9,5,1,17
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","Unknown",2.9,0,1,0,35
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","Asian",43.1,1.7,25,1,58
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","Black",36.4,0,8,0,22
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","Chinese",100,0,1,0,1
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","Any Other Ethnic Group",42.9,14.3,6,2,14
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","Total",12.2,1,293,25,2409
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","White",32.3,6.9,4353,931,13495
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Mixed",46.2,14,43,13,93
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Unknown",25.5,5.8,35,8,137
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Asian",51.4,9.2,128,23,249
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Black",32.1,3.6,9,1,28
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Chinese",76.9,33.3,30,13,39
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Any Other Ethnic Group",34.9,14,15,6,43
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Total",32.8,7.1,4613,995,14084
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","White",29.2,6,4600,952,15757
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Mixed",43.6,12.7,48,14,110
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Unknown",20.9,4.7,36,8,172
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Asian",49.8,7.8,153,24,307
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Black",34,2,17,1,50
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Chinese",77.5,32.5,31,13,40
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Any Other Ethnic Group",36.8,14,21,8,57
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Total",29.7,6.2,4906,1020,16493
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","White",12.8,1,572,44,4477
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Mixed",26.3,5.3,10,2,38
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Unknown",9.8,0,6,0,61
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Asian",43.4,4.9,53,6,122
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Black",34.2,2.6,13,1,38
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Chinese",66.7,33.3,2,1,3
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Any Other Ethnic Group",34.5,6.9,10,2,29
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Total",14,1.2,666,56,4768
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","White",35.9,7.4,9454,1960,26340
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Mixed",48,12.8,86,23,179
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Unknown",30.5,5.9,82,16,269
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Asian",51.5,8.6,240,40,466
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Black",42.9,8.2,21,4,49
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Chinese",76.8,27.5,53,19,69
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Any Other Ethnic Group",37.1,12.9,26,9,70
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Total",36.3,7.5,9962,2071,27442
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","White",32.5,6.5,10026,2004,30817
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Mixed",44.2,11.5,96,25,217
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Unknown",26.7,4.8,88,16,330
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Asian",49.8,7.8,293,46,588
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Black",39.1,5.7,34,5,87
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Chinese",76.4,27.8,55,20,72
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Any Other Ethnic Group",36.4,11.1,36,11,99
201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Total",33,6.6,10628,2127,32210
201112,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","White",15,1.5,844,85,5643
201112,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Mixed",29.2,4.7,56,9,192
201112,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Unknown",18.5,1.9,20,2,108
201112,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Asian",45.6,7.5,315,52,691
201112,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Black",35.6,4,80,9,225
201112,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Chinese",56,24,14,6,25
201112,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Any Other Ethnic Group",43,9.7,40,9,93
201112,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Total",19.6,2.5,1369,172,6977
